chr,window_start,window_end,CG,CHG,CHH,rec
chr1,3300001.0,3400000.0,12900000.0,5599999.999999999,0.0,0.0
chr1,3400001.0,3500000.0,7400000.0,2200000.0,0.0,0.7518932190000001
chr1,3500001.0,3600000.0,11200000.0,6900000.000000002,0.0,0.0
chr1,3600001.0,3700000.0,14400000.0,7400000.0,0.0,0.0
chr1,3700001.0,3800000.0,12000000.0,3500000.0,0.0,0.0
chr1,3800001.0,3900000.0,9100000.0,4700000.0,0.0,0.0
chr1,3900001.0,4000000.0,12900000.0,4900000.0,0.0,0.0
chr1,4000001.0,4100000.0,15800000.0,8600000.0,0.0,0.0
chr1,4100001.0,4200000.0,13200000.0,5800000.0,0.0,1.923910295
chr1,4200001.0,4300000.0,12000000.0,5200000.000000001,0.0,0.0
chr1,4300001.0,4400000.0,12900000.0,9500000.0,0.0,0.0
chr1,4400001.0,4500000.0,8900000.000000002,4800000.0,0.0,0.0
chr1,4500001.0,4600000.0,15400000.0,8900000.000000002,0.0,0.0
chr1,4600001.0,4700000.0,13500000.0,7000000.0,300000.0,0.0
chr1,4700001.0,4800000.0,12300000.0,8800000.0,0.0,0.0
chr1,4800001.0,4900000.0,9400000.0,7400000.0,0.0,0.0
chr1,4900001.0,5000000.0,12000000.0,6300000.0,0.0,0.0
chr1,5000001.0,5100000.0,13400000.0,4900000.0,300000.0,0.0
chr1,5100001.0,5200000.0,13900000.0,7500000.0,0.0,0.0
chr1,5200001.0,5300000.0,8600000.0,8400000.0,0.0,0.0
chr1,5300001.0,5400000.0,10500000.0,7000000.0,0.0,0.0
chr1,5400001.0,5500000.0,10500000.0,3500000.0,0.0,7.753287686
chr1,5500001.0,5600000.0,6900000.000000002,3900000.0,0.0,0.0
chr1,5600001.0,5700000.0,14400000.0,7500000.0,300000.0,0.0
chr1,5700001.0,5800000.0,13100000.0,5300000.0,0.0,0.0
chr1,5800001.0,5900000.0,7099999.999999998,4100000.0,0.0,0.0
chr1,5900001.0,6000000.0,9000000.0,8000000.0,0.0,0.0
chr1,6000001.0,6100000.0,17900000.0,8800000.0,0.0,0.0
chr1,6100001.0,6200000.0,13900000.0,9400000.0,0.0,0.0
chr1,6200001.0,6300000.0,14500000.0,7500000.0,300000.0,0.0
chr1,6300001.0,6400000.0,7000000.0,3900000.0,0.0,0.0
chr1,6400001.0,6500000.0,11100000.0,4900000.0,0.0,0.0
chr1,6500001.0,6600000.0,17700000.0,15900000.0,0.0,0.0
chr1,6600001.0,6700000.0,18900000.0,11600000.0,0.0,0.0
chr1,6700001.0,6800000.0,13000000.0,5099999.999999999,100000.0,0.0
chr1,6800001.0,6900000.0,12300000.0,6700000.0,0.0,0.0
chr1,6900001.0,7000000.0,11300000.0,6700000.0,0.0,1.923910295
chr1,7000001.0,7100000.0,11100000.0,9700000.0,100000.0,0.0
chr1,7100001.0,7200000.0,19500000.0,11000000.0,200000.0,0.0
chr1,7200001.0,7300000.0,19400000.0,8500000.0,0.0,0.0
chr1,7300001.0,7400000.0,7200000.0,3100000.0,0.0,0.0
chr1,7400001.0,7500000.0,7099999.999999998,4100000.0,0.0,0.0
chr1,7500001.0,7600000.0,11400000.0,8699999.999999998,0.0,1.5271018769999998
chr1,7600001.0,7700000.0,23300000.0,13900000.0,100000.0,0.0
chr1,7700001.0,7800000.0,11900000.0,5900000.0,0.0,0.0
chr1,7800001.0,7900000.0,13500000.0,7200000.0,0.0,0.0
chr1,7900001.0,8000000.0,13100000.0,8300000.000000002,0.0,0.0
chr1,8000001.0,8100000.0,12100000.0,4100000.0,100000.0,0.0
chr1,8100001.0,8200000.0,11200000.0,5700000.0,100000.0,0.0
chr1,8200001.0,8300000.0,7800000.0,5500000.0,0.0,1.1364931
chr1,8300001.0,8400000.0,4500000.0,2700000.0,200000.0,0.0
chr1,8400001.0,8500000.0,6900000.000000002,3300000.0,0.0,0.0
chr1,8500001.0,8600000.0,7900000.0,5000000.0,0.0,0.0
chr1,8600001.0,8700000.0,10900000.0,8300000.000000002,0.0,0.0
chr1,8700001.0,8800000.0,13500000.0,7600000.0,0.0,0.0
chr1,8800001.0,8900000.0,12200000.0,7000000.0,0.0,1.923910295
chr1,8900001.0,9000000.0,12000000.0,6900000.000000002,200000.0,0.0
chr1,9000001.0,9100000.0,14400000.0,13200000.0,0.0,0.0
chr1,9100001.0,9200000.0,11200000.0,13000000.0,0.0,0.0
chr1,9200001.0,9300000.0,12200000.0,10600000.0,0.0,0.0
chr1,9300001.0,9400000.0,9000000.0,5700000.0,0.0,0.7518932190000001
chr1,9400001.0,9500000.0,13400000.0,6500000.0,0.0,0.0
chr1,9500001.0,9600000.0,14100000.0,6600000.0,0.0,0.0
chr1,9600001.0,9700000.0,13200000.0,5099999.999999999,0.0,0.0
chr1,9700001.0,9800000.0,10800000.0,4700000.0,0.0,0.0
chr1,9800001.0,9900000.0,10300000.0,4500000.0,0.0,0.0
chr1,9900001.0,10000000.0,14800000.0,7800000.0,0.0,0.0
chr1,10000001.0,10100000.0,10000000.0,9700000.0,400000.0,0.0
chr1,10100001.0,10200000.0,11500000.0,6900000.000000002,0.0,0.0
chr1,10200001.0,10300000.0,14100000.0,8900000.000000002,0.0,0.0
chr1,10300001.0,10400000.0,5999999.999999999,3300000.0,0.0,0.0
chr1,10400001.0,10500000.0,19000000.0,9900000.0,0.0,0.0
chr1,10500001.0,10600000.0,7400000.0,2500000.0,0.0,0.0
chr1,10600001.0,10700000.0,9200000.0,6200000.0,500000.0,0.0
chr1,10700001.0,10800000.0,10200000.0,7600000.0,0.0,0.0
chr1,10800001.0,10900000.0,14100000.0,8900000.000000002,0.0,0.0
chr1,10900001.0,11000000.0,14500000.0,6800000.0,400000.0,0.0
chr1,11000001.0,11100000.0,13400000.0,7000000.0,600000.0,0.0
chr1,11100001.0,11200000.0,14700000.0,12500000.0,0.0,0.0
chr1,11200001.0,11300000.0,10200000.0,6400000.0,0.0,0.0
chr1,11300001.0,11400000.0,14199999.999999996,5800000.0,0.0,0.0
chr1,11400001.0,11500000.0,13300000.0,7099999.999999998,0.0,0.0
chr1,11500001.0,11600000.0,10900000.0,6200000.0,0.0,0.0
chr1,11600001.0,11700000.0,19700000.0,16400000.0,0.0,0.0
chr1,11700001.0,11800000.0,25700000.0,16400000.0,0.0,0.0
chr1,11800001.0,11900000.0,20800000.000000004,11200000.0,0.0,0.0
chr1,11900001.0,12000000.0,19100000.0,11000000.0,0.0,0.0
chr1,12000001.0,12100000.0,11100000.0,3700000.0,0.0,0.0
chr1,12100001.0,12200000.0,7900000.0,4900000.0,100000.0,0.0
chr1,12200001.0,12300000.0,15700000.0,8400000.0,0.0,0.0
chr1,12300001.0,12400000.0,13300000.0,7600000.0,0.0,0.0
chr1,12400001.0,12500000.0,9700000.0,5599999.999999999,0.0,0.0
chr1,12500001.0,12600000.0,12000000.0,7400000.0,300000.0,0.0
chr1,12600001.0,12700000.0,12900000.0,9700000.0,800000.0,0.0
chr1,12700001.0,12800000.0,13100000.0,7600000.0,0.0,0.0
chr1,12800001.0,12900000.0,16000000.0,10000000.0,0.0,0.0
chr1,12900001.0,13000000.0,7500000.0,5999999.999999999,100000.0,0.0
chr1,13000001.0,13100000.0,12100000.0,6800000.0,500000.0,0.0
chr1,13100001.0,13200000.0,16900000.0,8600000.0,0.0,0.0
chr1,13200001.0,13300000.0,8200000.0,3700000.0,0.0,0.0
chr1,13300001.0,13400000.0,11900000.0,4400000.0,0.0,0.0
chr1,13400001.0,13500000.0,17700000.0,13000000.0,400000.0,0.0
chr1,13500001.0,13600000.0,11100000.0,5900000.0,0.0,0.0
chr1,13600001.0,13700000.0,10400000.0,5999999.999999999,0.0,0.0
chr1,13700001.0,13800000.0,10500000.0,4900000.0,0.0,0.0
chr1,13800001.0,13900000.0,7400000.0,1900000.0,0.0,0.0
chr1,13900001.0,14000000.0,22900000.0,9400000.0,0.0,0.0
chr1,14000001.0,14100000.0,17500000.0,11600000.0,0.0,0.0
chr1,14100001.0,14200000.0,9600000.0,4100000.0,0.0,0.0
chr1,14200001.0,14300000.0,11700000.0,5599999.999999999,0.0,0.0
chr1,14300001.0,14400000.0,18300000.0,12000000.0,0.0,0.0
chr1,14400001.0,14500000.0,17700000.0,11200000.0,0.0,0.0
chr1,14500001.0,14600000.0,12200000.0,2300000.0,0.0,0.0
chr1,14600001.0,14700000.0,13600000.0,6200000.0,100000.0,0.0
chr1,14700001.0,14800000.0,11700000.0,4800000.0,0.0,0.0
chr1,14800001.0,14900000.0,20100000.0,13300000.0,100000.0,0.0
chr1,14900001.0,15000000.0,13000000.0,6300000.0,0.0,0.0
chr1,15000001.0,15100000.0,8900000.000000002,3200000.0,0.0,0.0
chr1,15100001.0,15200000.0,6400000.0,8600000.0,0.0,0.0
chr1,15200001.0,15300000.0,8300000.000000002,3600000.0,0.0,0.0
chr1,15300001.0,15400000.0,18400000.0,13000000.0,0.0,0.0
chr1,15400001.0,15500000.0,9300000.0,5700000.0,0.0,0.0
chr1,15500001.0,15600000.0,8200000.0,5999999.999999999,0.0,0.0
chr1,15600001.0,15700000.0,10700000.0,7500000.0,600000.0,0.0
chr1,15700001.0,15800000.0,12900000.0,8500000.0,0.0,0.0
chr1,15800001.0,15900000.0,11200000.0,6700000.0,0.0,0.0
chr1,15900001.0,16000000.0,6500000.0,5099999.999999999,0.0,0.0
chr1,16000001.0,16100000.0,14300000.0,8100000.0,0.0,0.0
chr1,16100001.0,16200000.0,7800000.0,5500000.0,0.0,0.0
chr1,16200001.0,16300000.0,10600000.0,5800000.0,0.0,0.0
chr1,16300001.0,16400000.0,16000000.0,6500000.0,0.0,0.0
chr1,16400001.0,16500000.0,12800000.0,10500000.0,0.0,0.0
chr1,16500001.0,16600000.0,16000000.0,15300000.0,0.0,0.0
chr1,16600001.0,16700000.0,13100000.0,6200000.0,0.0,0.0
chr1,16700001.0,16800000.0,14800000.0,9900000.0,0.0,0.0
chr1,16800001.0,16900000.0,12900000.0,5099999.999999999,0.0,0.0
chr1,16900001.0,17000000.0,13400000.0,10000000.0,0.0,0.0
chr1,17000001.0,17100000.0,14800000.0,9500000.0,0.0,0.0
chr1,17100001.0,17200000.0,23300000.0,13500000.0,0.0,0.0
chr1,17200001.0,17300000.0,11300000.0,10700000.0,0.0,0.0
chr1,17300001.0,17400000.0,22100000.000000004,12100000.0,0.0,0.0
chr1,17400001.0,17500000.0,11000000.0,7400000.0,0.0,0.0
chr1,17500001.0,17600000.0,14000000.0,6300000.0,0.0,0.0
chr1,17600001.0,17700000.0,14400000.0,8000000.0,0.0,0.0
chr1,17700001.0,17800000.0,17500000.0,15100000.0,100000.0,0.0
chr1,17800001.0,17900000.0,14500000.0,8600000.0,400000.0,0.0
chr1,17900001.0,18000000.0,12500000.0,9100000.0,0.0,0.0
chr1,18000001.0,18100000.0,9900000.0,3700000.0,0.0,0.0
chr1,18100001.0,18200000.0,14300000.0,5999999.999999999,0.0,0.0
chr1,18200001.0,18300000.0,9500000.0,6700000.0,0.0,0.0
chr1,18300001.0,18400000.0,14100000.0,5900000.0,0.0,0.0
chr1,18400001.0,18500000.0,13800000.000000004,7300000.0,0.0,0.0
chr1,18500001.0,18600000.0,17900000.0,11200000.0,0.0,0.0
chr1,18600001.0,18700000.0,12300000.0,8400000.0,0.0,0.0
chr1,18700001.0,18800000.0,16900000.0,10600000.0,0.0,0.0
chr1,18800001.0,18900000.0,7300000.0,3800000.0,0.0,0.0
chr1,18900001.0,19000000.0,15400000.0,11300000.0,0.0,0.0
chr1,19000001.0,19100000.0,19600000.0,17100000.0,0.0,0.0
chr1,19100001.0,19200000.0,10700000.0,9500000.0,200000.0,0.0
chr1,19200001.0,19300000.0,12400000.0,6200000.0,200000.0,0.0
chr1,19300001.0,19400000.0,7000000.0,5000000.0,0.0,0.0
chr1,19400001.0,19500000.0,7500000.0,5500000.0,100000.0,0.0
chr1,19500001.0,19600000.0,9500000.0,5500000.0,0.0,0.0
chr1,19600001.0,19700000.0,7500000.0,4200000.0,0.0,0.0
chr1,19700001.0,19800000.0,13200000.0,8000000.0,0.0,0.0
chr1,19800001.0,19900000.0,14900000.0,7500000.0,0.0,0.0
chr1,19900001.0,20000000.0,8300000.000000002,5700000.0,0.0,0.0
chr1,20000001.0,20100000.0,13600000.0,7700000.0,0.0,0.0
chr1,20100001.0,20200000.0,14100000.0,5300000.0,300000.0,0.0
chr1,20200001.0,20300000.0,7500000.0,4600000.0,0.0,0.0
chr1,20300001.0,20400000.0,17200000.0,8600000.0,0.0,0.0
chr1,20400001.0,20500000.0,11800000.0,4900000.0,0.0,0.0
chr1,20500001.0,20600000.0,11100000.0,9000000.0,0.0,0.0
chr1,20600001.0,20700000.0,11900000.0,6700000.0,0.0,0.0
chr1,20700001.0,20800000.0,10700000.0,10000000.0,0.0,0.0
chr1,20800001.0,20900000.0,16900000.0,10500000.0,0.0,0.0
chr1,20900001.0,21000000.0,11200000.0,10100000.0,0.0,0.0
chr1,21000001.0,21100000.0,13300000.0,6500000.0,300000.0,0.0
chr1,21100001.0,21200000.0,7300000.0,4200000.0,0.0,0.0
chr1,21200001.0,21300000.0,17300000.0,14500000.0,0.0,0.0
chr1,21300001.0,21400000.0,22600000.000000004,12300000.0,100000.0,0.0
chr1,21400001.0,21500000.0,7800000.0,6200000.0,0.0,0.0
chr1,21500001.0,21600000.0,14100000.0,7600000.0,0.0,0.0
chr1,21600001.0,21700000.0,13500000.0,5200000.000000001,100000.0,0.0
chr1,21700001.0,21800000.0,13500000.0,9000000.0,600000.0,0.0
chr1,21800001.0,21900000.0,6900000.000000002,2000000.0,100000.0,0.0
chr1,21900001.0,22000000.0,6800000.0,1800000.0,0.0,0.0
chr1,22000001.0,22100000.0,9400000.0,9500000.0,0.0,0.0
chr1,22100001.0,22200000.0,7500000.0,3900000.0,0.0,0.0
chr1,22200001.0,22300000.0,13300000.0,7800000.0,0.0,0.0
chr1,22300001.0,22400000.0,12400000.0,6300000.0,0.0,0.0
chr1,22400001.0,22500000.0,6300000.0,4500000.0,0.0,0.0
chr1,22500001.0,22600000.0,7900000.0,2700000.0,0.0,0.0
chr1,22600001.0,22700000.0,7700000.0,3700000.0,300000.0,0.0
chr1,22700001.0,22800000.0,10500000.0,7000000.0,0.0,0.0
chr1,22800001.0,22900000.0,15100000.0,6100000.0,0.0,0.0
chr1,22900001.0,23000000.0,7099999.999999998,5800000.0,0.0,0.0
chr1,23000001.0,23100000.0,13100000.0,8600000.0,0.0,0.0
chr1,23100001.0,23200000.0,7099999.999999998,5400000.0,100000.0,0.0
chr1,23200001.0,23300000.0,19300000.0,11500000.0,0.0,0.0
chr1,23300001.0,23400000.0,5500000.0,1800000.0,0.0,0.0
chr1,23400001.0,23500000.0,12500000.0,5300000.0,0.0,0.0
chr1,23500001.0,23600000.0,18100000.0,15800000.0,0.0,0.0
chr1,23600001.0,23700000.0,10800000.0,6700000.0,0.0,0.0
chr1,23700001.0,23800000.0,7000000.0,5200000.000000001,0.0,0.0
chr1,23800001.0,23900000.0,22000000.0,15400000.0,0.0,0.0
chr1,23900001.0,24000000.0,18000000.0,11000000.0,0.0,0.0
chr1,24000001.0,24100000.0,14800000.0,7300000.0,0.0,0.0
chr1,24100001.0,24200000.0,12400000.0,6300000.0,0.0,0.0
chr1,24200001.0,24300000.0,15100000.0,10500000.0,0.0,0.0
chr1,24300001.0,24400000.0,11400000.0,3800000.0,0.0,0.0
chr1,24400001.0,24500000.0,12800000.0,6800000.0,0.0,0.0
chr1,24500001.0,24600000.0,9800000.0,7300000.0,0.0,0.0
chr1,24600001.0,24700000.0,16699999.999999996,9800000.0,0.0,0.0
chr1,24700001.0,24800000.0,10200000.0,7700000.0,200000.0,0.0
chr1,24800001.0,24900000.0,13100000.0,7400000.0,0.0,0.0
chr1,24900001.0,25000000.0,11800000.0,7600000.0,0.0,0.0
chr1,25000001.0,25100000.0,23300000.0,13100000.0,0.0,0.0
chr1,25100001.0,25200000.0,10300000.0,7700000.0,0.0,0.0
chr1,25200001.0,25300000.0,13000000.0,6800000.0,0.0,0.0
chr1,25300001.0,25400000.0,19200000.0,8300000.000000002,0.0,0.0
chr1,25400001.0,25500000.0,16699999.999999996,9500000.0,0.0,0.0
chr1,25500001.0,25600000.0,14900000.0,3900000.0,0.0,0.0
chr1,25600001.0,25700000.0,9000000.0,4200000.0,0.0,0.0
chr1,25700001.0,25800000.0,10900000.0,7800000.0,0.0,0.0
chr1,25800001.0,25900000.0,13500000.0,8800000.0,0.0,0.0
chr1,25900001.0,26000000.0,10600000.0,4000000.0,0.0,0.0
chr1,26000001.0,26100000.0,16000000.0,9300000.0,0.0,0.0
chr1,26100001.0,26200000.0,20000000.0,11500000.0,0.0,0.0
chr1,26200001.0,26300000.0,9800000.0,4500000.0,0.0,0.0
chr1,26300001.0,26400000.0,9500000.0,4700000.0,0.0,0.0
chr1,26400001.0,26500000.0,10300000.0,5400000.0,0.0,0.0
chr1,26500001.0,26600000.0,12800000.0,8900000.000000002,0.0,0.0
chr1,26600001.0,26700000.0,15200000.0,9200000.0,0.0,0.0
chr1,26700001.0,26800000.0,11800000.0,7900000.0,0.0,0.0
chr1,26800001.0,26900000.0,16600000.000000004,7600000.0,100000.0,0.0
chr1,26900001.0,27000000.0,12000000.0,9200000.0,0.0,0.0
chr1,27000001.0,27100000.0,14100000.0,7099999.999999998,400000.0,0.0
chr1,27100001.0,27200000.0,14400000.0,17700000.0,0.0,0.0
chr1,27200001.0,27300000.0,17399999.999999996,6400000.0,100000.0,0.0
chr1,27300001.0,27400000.0,28600000.0,7700000.0,0.0,0.0
chr1,27400001.0,27500000.0,7500000.0,6500000.0,0.0,0.0
chr1,27500001.0,27600000.0,11000000.0,3900000.0,0.0,0.0
chr1,27600001.0,27700000.0,10600000.0,4400000.0,0.0,0.0
chr1,27700001.0,27800000.0,10200000.0,9200000.0,0.0,0.0
chr1,27800001.0,27900000.0,18300000.0,6600000.0,200000.0,0.0
chr1,27900001.0,28000000.0,17000000.0,7200000.0,0.0,0.0
chr1,28000001.0,28100000.0,20000000.0,11500000.0,0.0,0.0
chr1,28100001.0,28200000.0,22200000.000000004,6700000.0,0.0,0.0
chr1,28200001.0,28300000.0,9700000.0,8699999.999999998,0.0,0.0
chr1,28300001.0,28400000.0,11900000.0,6800000.0,0.0,0.0
chr1,28400001.0,28500000.0,9400000.0,5599999.999999999,200000.0,0.0
chr1,28500001.0,28600000.0,8300000.000000002,3600000.0,500000.0,0.0
chr1,28600001.0,28700000.0,13100000.0,11900000.0,0.0,0.0
chr1,28700001.0,28800000.0,11300000.0,6300000.0,0.0,0.0
chr1,28800001.0,28900000.0,16600000.000000004,7700000.0,0.0,0.0
chr1,28900001.0,29000000.0,12300000.0,7900000.0,200000.0,0.0
chr1,29000001.0,29100000.0,14500000.0,11400000.0,0.0,0.0
chr1,29100001.0,29200000.0,8400000.0,4200000.0,0.0,0.0
chr1,29200001.0,29300000.0,15600000.0,9700000.0,0.0,0.0
chr1,29300001.0,29400000.0,10600000.0,6600000.0,100000.0,0.0
chr1,29400001.0,29500000.0,12700000.0,5900000.0,0.0,0.0
chr1,29500001.0,29600000.0,8900000.000000002,4700000.0,0.0,0.0
chr1,29600001.0,29700000.0,8400000.0,7400000.0,500000.0,0.0
chr1,29700001.0,29800000.0,16400000.0,8600000.0,0.0,0.0
chr1,29800001.0,29900000.0,17000000.0,10600000.0,0.0,0.0
chr1,29900001.0,30000000.0,17600000.0,14000000.0,0.0,0.0
chr1,30000001.0,30100000.0,17200000.0,11700000.0,0.0,0.0
chr1,30100001.0,30200000.0,14700000.0,11900000.0,0.0,0.0
chr1,30200001.0,30300000.0,10700000.0,8400000.0,0.0,0.0
chr1,30300001.0,30400000.0,16300000.000000004,13400000.0,0.0,0.0
chr1,30400001.0,30500000.0,17900000.0,11700000.0,0.0,0.0
chr1,30500001.0,30600000.0,9400000.0,3600000.0,0.0,0.0
chr1,30600001.0,30700000.0,16600000.000000004,10100000.0,0.0,0.0
chr1,30700001.0,30800000.0,26500000.0,29800000.0,0.0,0.0
chr1,30800001.0,30900000.0,6500000.0,3700000.0,0.0,0.0
chr1,30900001.0,31000000.0,13700000.0,5400000.0,0.0,0.0
chr1,31000001.0,31100000.0,9300000.0,7900000.0,0.0,0.0
chr1,31100001.0,31200000.0,12100000.0,6800000.0,0.0,0.0
chr1,31200001.0,31300000.0,14400000.0,4700000.0,0.0,0.0
chr1,31300001.0,31400000.0,11600000.0,6700000.0,300000.0,0.0
chr1,31400001.0,31500000.0,10300000.0,7400000.0,0.0,0.0
chr1,31500001.0,31600000.0,11900000.0,8200000.0,0.0,0.0
chr1,31600001.0,31700000.0,13400000.0,10500000.0,0.0,0.0
chr1,31700001.0,31800000.0,10000000.0,5300000.0,0.0,0.0
chr1,31800001.0,31900000.0,9300000.0,8000000.0,0.0,0.0
chr1,31900001.0,32000000.0,11000000.0,7000000.0,0.0,0.0
chr1,32000001.0,32100000.0,10100000.0,4800000.0,0.0,0.0
chr1,32100001.0,32200000.0,17700000.0,8600000.0,0.0,0.0
chr1,32200001.0,32300000.0,10000000.0,5200000.000000001,0.0,0.0
chr1,32300001.0,32400000.0,16400000.0,11000000.0,0.0,0.0
chr1,32400001.0,32500000.0,15100000.0,7300000.0,0.0,0.0
chr1,32500001.0,32600000.0,15400000.0,5300000.0,0.0,0.0
chr1,32600001.0,32700000.0,20700000.0,12800000.0,0.0,0.0
chr1,32700001.0,32800000.0,14300000.0,9400000.0,0.0,0.0
chr1,32800001.0,32900000.0,6100000.0,3600000.0,200000.0,0.0
chr1,32900001.0,33000000.0,7900000.0,7500000.0,100000.0,0.0
chr1,33000001.0,33100000.0,12300000.0,5599999.999999999,0.0,0.0
chr1,33100001.0,33200000.0,7000000.0,4100000.0,0.0,0.0
chr1,33200001.0,33300000.0,8800000.0,5000000.0,0.0,0.0
chr1,33300001.0,33400000.0,9500000.0,8500000.0,0.0,0.0
chr1,33400001.0,33500000.0,12600000.0,7900000.0,100000.0,0.0
chr1,33500001.0,33600000.0,11000000.0,9300000.0,200000.0,0.0
chr1,33600001.0,33700000.0,5200000.000000001,3800000.0,200000.0,0.0
chr1,33700001.0,33800000.0,13700000.0,10000000.0,0.0,0.0
chr1,33800001.0,33900000.0,8500000.0,2200000.0,0.0,0.0
chr1,33900001.0,34000000.0,9200000.0,6300000.0,0.0,0.0
chr1,34000001.0,34100000.0,11300000.0,5300000.0,0.0,0.0
chr1,34100001.0,34200000.0,11900000.0,5800000.0,0.0,0.0
chr1,34200001.0,34300000.0,20800000.000000004,11200000.0,0.0,0.0
chr1,34300001.0,34400000.0,11200000.0,5999999.999999999,0.0,0.0
chr1,34400001.0,34500000.0,8900000.000000002,7000000.0,200000.0,0.0
chr1,34500001.0,34600000.0,17900000.0,8300000.000000002,0.0,0.0
chr1,34600001.0,34700000.0,13200000.0,6400000.0,0.0,0.0
chr1,34700001.0,34800000.0,14800000.0,9300000.0,0.0,0.0
chr1,34800001.0,34900000.0,12000000.0,5700000.0,0.0,0.0
chr1,34900001.0,35000000.0,11300000.0,5099999.999999999,0.0,0.0
chr1,35000001.0,35100000.0,12700000.0,8800000.0,0.0,0.0
chr1,35100001.0,35200000.0,15500000.0,7000000.0,200000.0,0.0
chr1,35200001.0,35300000.0,15100000.0,10400000.0,0.0,0.0
chr1,35300001.0,35400000.0,14900000.0,7300000.0,0.0,0.0
chr1,35400001.0,35500000.0,16200000.0,12300000.0,100000.0,0.0
chr1,35500001.0,35600000.0,8800000.0,5000000.0,0.0,0.0
chr1,35600001.0,35700000.0,13300000.0,8800000.0,0.0,0.0
chr1,35700001.0,35800000.0,11900000.0,11300000.0,0.0,0.0
chr1,35800001.0,35900000.0,14800000.0,4500000.0,100000.0,0.0
chr1,35900001.0,36000000.0,17300000.0,6700000.0,0.0,0.0
chr1,36000001.0,36100000.0,13900000.0,10600000.0,0.0,0.0
chr1,36100001.0,36200000.0,12300000.0,6300000.0,0.0,0.0
chr1,36200001.0,36300000.0,14500000.0,8900000.000000002,0.0,0.0
chr1,36300001.0,36400000.0,14000000.0,10000000.0,0.0,0.0
chr1,36400001.0,36500000.0,17500000.0,6100000.0,0.0,0.0
chr1,36500001.0,36600000.0,22700000.0,17600000.0,0.0,0.0
chr1,36600001.0,36700000.0,19100000.0,8900000.000000002,0.0,0.0
chr1,36700001.0,36800000.0,14900000.0,8500000.0,0.0,0.0
chr1,36800001.0,36900000.0,15700000.0,13200000.0,0.0,0.0
chr1,36900001.0,37000000.0,15700000.0,9400000.0,0.0,0.0
chr1,37000001.0,37100000.0,8500000.0,5200000.000000001,0.0,0.0
chr1,37100001.0,37200000.0,13300000.0,5200000.000000001,0.0,0.0
chr1,37200001.0,37300000.0,16400000.0,10100000.0,0.0,0.0
chr1,37300001.0,37400000.0,20400000.000000004,7400000.0,0.0,0.0
chr1,37400001.0,37500000.0,16699999.999999996,10200000.0,0.0,0.0
chr1,37500001.0,37600000.0,14100000.0,11000000.0,0.0,0.0
chr1,37600001.0,37700000.0,9300000.0,6900000.000000002,0.0,0.0
chr1,37700001.0,37800000.0,8800000.0,4200000.0,0.0,0.0
chr1,37800001.0,37900000.0,7900000.0,6400000.0,0.0,0.0
chr1,37900001.0,38000000.0,19100000.0,9500000.0,0.0,0.0
chr1,38000001.0,38100000.0,21300000.0,12700000.0,0.0,0.0
